Username,Date,Reviews,Rating,Model 
Amazon Customer,9/16/2024,"Excellent tablet, average value. Maybe too big for simpler uses, but better quality.|",5,Redmi Pad SE
Werner Kulisch,10/16/2024,Genau das was ich brauche. Lange Akkuleistung|,5,Redmi Pad SE
Pretty|Bonito,11/29/2024,"Wonderful tablet, super fast and strong. Also very nice. The shipping was super fast, only the seller should send by other means, the mails are a porcaria, I did not buy with delivery data .|",5,Redmi Pad SE
Sultan Al-Muhazimah,7/27/2024,????? ???? ??????? 698 ????|,5,Redmi Pad SE
saeed hadi,8/13/2024,?? ???? ??????? ???? ????????? ?? ????????|,5,Redmi Pad SE
Doruk,8/21/2024,Posso scaricare so many giochi e fare editing video fluidi|,5,Redmi Pad SE
Mohamed Mamdouh,10/2/2024,Amazing device but I heard updating it makes it slower so I recommend not updating it.,5,Redmi Pad SE
Bruno,1/15/2025,"I have been using it for work and personal use, just a week and that moment has been very good, excellent quality of image, of sound. Please inquire carefully before purchasing, the delivery of the new product in a week for SP and the shipment in a plastic bag, all well packaged.|",5,Redmi Pad SE
Practice the face that is described in the description of the product. Ponta macia que no ristavtrla. Please note that it is not compatible with a Samsung Galaxy tablet.|Practice the face that is described in the description of the product. Ponta macia que no ristavtrla. Please note that it is not compatible with a Samsung Galaxy tablet.,1/3/2025,"I use various brand products such as smartwatch, smartphone, smart lamp and agora or Pad SE. It's hard to understand the reliability that I have in the brand that has several smartphones from the manufacturer and I have never regretted it. 100% reliable product. Charge the battery very quickly, have an optimal response to the dice processing image.|",5,Redmi Pad SE
Vitor|Vitor,12/11/2024,"Essa sem duvidas is a better purchase and investment than ever before in my life! The tablet is perfect with super high quality and very good battery durability as well as very large itself. The first time you are impressed, it is not very good, and you have downloaded a film to assist in streaming in “off-line” mode and it simply loses all the quality because when you watch “online” series and films with quality wi-fi excellent I thought a thousand things achei até que estivesse com problema mas pra mim é super From now on, there is no catch in anything that continues, great!!|",5,Redmi Pad SE
Very good,1/21/2025,Atendeu exceeds expectations given its benefits.|,5,Redmi Pad SE
John B.,1/17/2025,"Good and cheap, worth it.|",5,Redmi Pad SE
Thiago Rocha|Thiago rocha,1/8/2025,"Received! Product intact, very fast delivery and already configured for my use. Seller helped me at all times, from purchase to receipt. Note 1000!!!|",5,Redmi Pad SE
Gabriel Lourenço,1/10/2025,"Great product for work, study and editing documents! I can buy without being happy!|",5,Redmi Pad SE
Ricardo Victor,1/8/2025,"Adorei esse tablet, simply fantastic. Take care of all your needs. Chegou doesn't pray.|",5,Redmi Pad SE
Daniel,1/10/2025,"Fast delivery, everything perfect, product meets all expectations!!!|",5,Redmi Pad SE
Vivian,1/4/2025,"I was surprised to respond to the touch, bigger than I imagined and super light. Let's see how its efficiency lasts.|",5,Redmi Pad SE
Very Good,1/15/2025,Great product|,5,Redmi Pad SE
Jacqueline Komka|Jacqueline Komka,12/27/2024,"Cara, eu fiz or order in two days. It was marking to check out on January 3rd. E chegou leaf!! I am very happy, the product is of excellent quality! 256GB of internal memory, except 8GB of RAM. You are thinking about buying, don't change your mind, it is really worth it.|",5,Redmi Pad SE
Products of Roça,1/6/2025,"Product is excellent, just do not buy a capinha and face missing, so buy and buy together to protect. Prodo better than propaganda|",5,Redmi Pad SE
Peter,12/28/2024,"The tablet is excellent, both its system and its physical characteristics, it is worth a lot and its quality is above two tablets for that price. The service was super calm, the tablet checked before the scheduled date.|",5,Redmi Pad SE
Papa Fox,12/20/2024,"Normally done as validation months after use. That's the case. Product has been packaged. Tem quality. Fair price. Fast delivery in my possession. Xiaomi beats Samsung and Apple in the past few years, but few enxergam isso. You are a user of two products from 3 companies and when you want a good hardware with a fair price you don't need to think twice: buy Xiaomi.|",5,Redmi Pad SE
Luis Antonio,1/5/2025,Deliver everything or promise. I recommend|,5,Redmi Pad SE
Jane,12/31/2024,"I found out that the device has a very good image, or the best tablet that I have ever purchased.|",5,Redmi Pad SE
July,12/28/2024,Excellent product and beats many more renowned competitors. Minha filha amou or present.|,5,Redmi Pad SE
Chegou before the deadline and works very well.,12/25/2024,Chegou before the deadline and works very well.|,5,Redmi Pad SE
Rosana Aggio,12/30/2024,Great product... Packed well.|,5,Redmi Pad SE
GREAT,12/26/2024,I only read books nele??|,5,Redmi Pad SE
Wesley,12/17/2024,"The tablet is very good, fast, and has an ideal size. Gostei muito. Delivery was very fast too, check before the deadline.|",5,Redmi Pad SE
Thax,1/13/2025,"The tablet is excellent for studying. What you decided to leave was the delivery that will charge 50.00 for shipping and handling, to send by mail, and even after 20 days of delay, you have to open a claim with them, and only then will it be delivered.|",4,Redmi Pad SE
OD: The best work on the Midway Battle that marked the end of the Japanese offensive at the beginning of,1/13/2025,"Very good performance, but I confess that the product's appearance has a very different configuration from all the tablets that I have. You are trying to get a manual or a help site to see if you can extract all the benefits.|",4,Redmi Pad SE
Michelly,12/12/2024,"Very good, chegou no verzo, beautiful designer, size very good and it will be useful for what I need, I recommend!!|",5,Redmi Pad SE
Edilrene,12/17/2024,"The product is of good quality. I saw it within the deadline, and it was very well packaged. I recommend or seller.|",5,Redmi Pad SE
Joao Leite de Santana,12/24/2024,Very good product|,5,Redmi Pad SE
Elaine|Elaine,12/23/2024,Great product!|,5,Redmi Pad SE
Milton Nogueira Candido,12/13/2024,"The last product, it is only chatted that we do not see the charger, so it is not very clear or advertised. But fora it is super fast delivery, product sealed in the box.|",5,Redmi Pad SE
BruceBatMan,12/6/2024,"Aside from simply browsing the internet and checking email etc, which every tablet should be able to do, there are two main reasons to get this tablet IMHO.It excels at drawing.  It's been a while since I've looked into drawing tablets - back in the day if you wanted a good tablet for drawing you got a mid screen and all it did was draw.  No internet, nothing.  This is a full fat tablet (that basically does the role of a desktop or laptop for your average user) and it has a great pen experience.  I've been drawing with krita, which is a very feature dense program and there is no lag.The other thing it does great is media.  The screen is awesome and the speakers are surprisingly loud.  Because it's in the android ecosystem you can run Firefox as your browser and get ublock origin meaning you never have to see ads as long as you're using Firefox (notably for YouTube). The tablet also natively will keep playing YouTube when you turn off the screen.  Or at least it does with Firefox - never had any desire to download the app, frankly.  The screen is big enough to be a significant improvement over even a large phone. But not so big that it feels hard to be portable.The other half of media is games.  Obviously this is not a gaming PC.  It's not going to run any real heavy duty games.  But if you want it for mobile games especially card games like slay the spire, legends of runeterra, or hearthstone, then this is just basically the perfect device for them.  The screen has great color and contrast, so since graphical fidelity is not the limiter with these, they can actually look better on this than a PC because the screen is great.  It's also basically the perfect size for card games.  Large enough to feel like the full primo experience, but small enough you don't feel like you are dragging your finger across miles of realestate for every action.Seems the one place that isn't amazing is the battery.  The battery is fine.  It's not bad, it's not great.  It will last you long enough, but it's not going to knock your socks off.Unless you have a really specific reason that you absolutely NEED a larger screen or something, I can't really imagine recommending a different tablet at the moment.",5,Galaxy Tab S6 Lite
AnotherUser,8/25/2024,"Bought this on discount.  Definitely worth the price at the point.  With the S-Pen and the good usability of the tablet, I find it very useful for browsing and doing minor edits in Google Docs, etc.  The battery life is pretty decent, and the screen and sound is pretty good for watching videos.  Better than the Kindle 10 fire.So if you only want to watch videos / browse and not do much else, buying a Kindle 10 Fire on discount is probably a better deal.  Though if you want to do more productivity stuff, the S-Pen that comes with it is very handy.  There are plenty of affordable and sturdy cases for this device that will also hold the pen.In terms of speed, it works fine.  But if you've used an iPad Pro, you will notice it has more of a lag when loading new web pages.  Not enough to matter, but to be noted if you're used to the rapid loading speeds. Upon initial device setup, there's a lot of software updates, etc. which makes the lag more noticeable until they're all done.Finally, you can also consider the Samsung FE tablet, which is more premium table for more money.  I ended up sticking with this one, not because of the price, but because that one is about 20% heavier, and this lightweight tablet made it so easy to carry and use.  Also, there are sometimes trade programs to get the FE tablet.  If you use this one for a few years, then pay a little bit to get more for a new FE tablet, then it's an even better deal.  But you can't go wrong with the FE tablet now too if you're in the market for a more powerful device.",5,Galaxy Tab S6 Lite
PD,1/20/2025,"I have been using the Samsung Galaxy Tab S6 Lite (2024) for several months. It was easy to transfer information from my Samsung phone to the tablet - even for someone in her 70s. In a short amount of time, I transferred all my favorite apps and pictures. I have a laptop but the tablet is lighter in weight and easier to use on the go or when watching TV. The memory is adequate for my needs and I especially like the stylus. The tablet charges in a short amount of time and I have no complaints about the length of the charge. The speed and clarity are great.",5,Galaxy Tab S6 Lite
Charles Childers,5/20/2024,"I have this as a secondary tablet, alongside an M1 iPad Pro 11"".The Tab S6 Lite is no where near as powerful, but that's ok. It's still a quite usable tablet, with solid construction and good battery life.My main use cases: taking notes with Samsung Notes, reading books (FBReader, Bible Study by Olive Tree), playing games (nothing demanding, mostly Stardew Valley, Another Eden, and some emulation of older consoles), programming (under Termux), music (YT Music) and audio books (Audible). All of these work well on it. It takes a little longer to start some of the games than my iPad, but they run fine once loaded. It's not great for multitasking. I've found that using two apps in split screen is ok. It feels a bit sluggish with three on screen. When running larger games it'll have to restart apps when switching. None of this is problematic for me, but it's worth noting.Battery life has been good so far. On my longest day with it I started using it about 10 AM, and plugged it in at 11 PM with 29% remaining battery. During that time I only had the screen off for two hours, and it was otherwise in continual use. (I run about 25-30% brightness). About half of that time was spent reading, and the rest was a mix of playing Stardew Valley, taking notes, and programming under Termux.Notetaking is pretty nice. The included S Pen works well, and attaches magnetically to the top. It does not need charging, so is always ready to use. My son (more artistically inclined than I) says it's not as good at pressure sensitivity as the Apple Pencil, but he had no complaints with the feel or accuracy.The build quality is fine. The tablet is a little heavy, but feels solid. It's a touch more slippery than I'd like, but this hasn't actually been a problem. I have no other complaints on this.The display is a bit of a let down. The resolution is fine, but there's a bit of backlight bleed along the edge with the USB C port. It also has a lot of glare. I can mostly ignore these, but they are sometimes a bit problematic.",4,Galaxy Tab S6 Lite
Jet,1/18/2025,"Charges fast, surf the web easy. Loads fast when loading a web page. Easy to use. Durability is strong.",5,Galaxy Tab S6 Lite
Amazon Customer,8/28/2024,"I have found this tablet to be a nice size, weight, and easy to set up to use.  I transferred information from my cell phone without a hitch, other than for the few programs that required that some data be entered again for privacy and protection purposes.  Every tablet I have ever had has used battery power much more quickly than cell phones, and this one is typical in that respect.  They are also slower to recharge, as a rule, and this one is typical in that regard.  However, I did buy a charger for this tablet that had a higher speed and charge strength than what I use on my cell phone.  I found that the tablet charged very quickly with this charger, so some of the people who had charging issues might want to do the same.",5,Galaxy Tab S6 Lite
Yamilet Rocha|Yamilet Rocha,8/23/2024,"I'm a Junior in engineering at college this year so I got tired of carrying my notebooks so bad, this has become my best friend.I've been trying my tablet for over a month now and it is now one of my essential tools everyday.For note making I stick to the Samsung Notes app and I have no issues at all for work, it helps me get everything organized and pretty with the customization of the pages and grids available. I've been doing a couple of classes over the summer and it has been great writing down everything digitally, since I pass those notes frequently onto my computer I had no issues at all.And as for drawing there aren't any great apps such as procreate but I was able to work with the app called sketchbook, it has really simple features and options but being free and all is actually a life saver.Of course, as another recommendation try and buy the protector screen and the case, using the pen so much might scratch so it's best to pay a little more for that protection.Also buying an SD card is a game changer, I expect myself to do tons of notes and already have many games installed so that was only for me, but it's not like any other apple device that storage runs out really fast, I've tried ipads before but im more fond of android systems, plus the battery lasts so much.",5,Galaxy Tab S6 Lite
James,10/30/2024,"Hello everyone ??, who’s considering this tablet.This is a pretty mediocre tablet, but it does a decent job. The problems I have with it, is that it’s not very future proof, let alone a current day proof. The 60hz refresh should have a variable option for at least 90hz in my opinion, especially for gaming. Nice looking decent sized display, it’s what Samsung does best. Great battery life, would last days without barely dipping the battery percentages. But storage and ram? 4gbs of ram and 64gb worth of storage is very underwhelming especially for a 2024 device. You can get the more storage model or buy your own micro ssd for more storage which is a plus. But wouldn’t have the as quick read and write speed as the internal. But 4 gbs is starting to be really cutting it for most daily operations. Especially if you have multiple apps opened. The S pen is great but durability lacks a bit. My pen nib wore out after only 2 months of usage. If you are an artist and wanted to get this tablet I recommend getting a paper screen cover and a metal nib. It’ll feel way better.Being the lite version. This tablet loses some features from the other models. One being the full dex experience and which was a main reason I got an Samsung tablet. Shouldve done more research. Found out that it doesn’t support hdmi output. Which is a big letdown. You can use a wireless version but the input lags makes it a bit unbearable. Even my old Samsung Galaxy S9+ phone supports hdmi output and does an amazing job at it. It’s unfortunate they cheap out on that.It’s a decent tablet for kids or teens, but there’s a lot better options especially for the price.If you can do your research or market hunting, finding a used S8 or even an S7 would be a way better experince. If you want a bigger display, an A9+ 128gb model has 8gbs around the same price. I find that to be more future proofing but it doesn’t have the pen. If you want to go new the S9FE especially if it’s on sale for like $300 it’s more worth it in my opinion. Even an older iPad would be more worth it.Thanks for reading! Good luck on tablet shopping, I hope y'all find the tablet that fits your needs. It could be this tablet. It just didn’t for me. ?? well have a good day yall!",3,Galaxy Tab S6 Lite
Esther,11/10/2024,"It lags sometimes, especially during startup.  4 gb RAM is Not Enough!  This needs 6 gb RAM in order to operate more smoothly.  Also, the motion smoothness is not good, i think it's 60 Hz- i almost returned it because the scrolling is blurry, but I just scroll slower.  Wish it would give you a smoother refresh rate, like 120 Hz.Also I got a bookcover/stand that also works to 'wake' your tablet.  I finally was able to find a way to turn that off, as it was affecting the touchscreen a lot.  I still find that when I'm watching a video, the magnet part of the bookcover still occasionally interferes, freezing the touchscreen of my tablet, but if i move the bottom (magnetic part of the cover), I'm able to start using the touchscreen again.  They need to fix this, as I never had this problem with my Galaxy Tab S2 and it also has the magnet cover.The Smaller size of this tablet is perfect- that'swhy I gave it 4 instead of 3 stars.  Sadly, it's the Only newer Samsung tablet with a smaller, portable size.  The other newer Samsung Tablets are TOO BIG AND TOO RECTANGULAR!!  If I'm watching a video in bed (or anywhere) i dont need a Big screen in front of me- it strains the eyes!It would be nice if they made a tablet in this small size with better options, like higher RAM, better motion smoothness, on screen fingerprint reader, etc.  It would also be nice if they stopped making them so rectangular but rather more square, like the Ipads.",4,Galaxy Tab S6 Lite
AmazonCustomerReview,1/10/2025,"I got a Samsung tablet since I have a Samsung phone and hoped the process of hooking it up would be smooth. Sure, everything worked great except I couldn't charge it, because it only came with a cord with 2 USB C ends! So I had to order yet another gadget - an adapter, just to get it charged so I could set it up. Very annoying. But it seems to have copied over all my apps and almost everything set up ok. One app still isn't working on it. But I'll keep trying. It did take all day to get it set up. I do recommend this one, but you will need an adapter to charge it.",4,Galaxy Tab S6 Lite
Adriano's Mom,12/21/2024,"This is my third Samsung tablet. The other two still work, but as the operating systems stop updating and battery life fails, you wind up getting another. I primarily use the tablets to store music and videos for my fiddle and mandolin playing and Irish stepdancing. Since considerations for gaming and video are not part of my usage, these tablets work fine. The fact that I can store stuff on a micro SD card means I can move my data from tablet to tablet with very little interruption in my use. My only complaint is that the 10"" size, while nice for videos (especially for dance steps), is less comfortable for my small hands. My earlier tablets were 7"", but it seems like those are being replaced by the larger standard.",4,Galaxy Tab S6 Lite
Christine,1/13/2025,"This tablet is amazing and I'm so glad I got it. Taking notes has never been so easy. The only complaints I have are the battery, it runs out very quickly so keep a charger handy - and the fact that it came with a short charging cord and no block. That's pretty lame. But at least it came with the pen because those are expensive.",5,Galaxy Tab S6 Lite
Daniely Mercedes|Daniely Mercedes,1/4/2025,"My first important tablet, I love it I can do a lot of this with it, the audio it's amazing, cameras not so good but they do what they can, pencil it's amazing, didn't came damaged, very easy to set up, might be my best purchase of 2024 made in black friday, 199$ (don't buy this if it's not on sale) loved it?",4,Galaxy Tab S6 Lite
Paul Stewart,1/21/2025,"This is perfect mix of functionality for the price. Less than a third of the price of an Ipad with all same functions/apps that I need, and sync perfectly between my phones and computers",5,Galaxy Tab S6 Lite
Pat Score,1/4/2025,"This tablet is so much easier that the Apple iPad. I originally got the Apple and had to return it because it wouldn't work, even for the Geek Squad. I spent hours trying but gave up when even the Geek Squad couldn't get it work. Theis Samsung does what I need and works so much easier.",4,Galaxy Tab S6 Lite
akina benton,1/18/2025,I’m an apple person but this tablet has great battery life and is so easy to use my son uses it to play games and he loves it,5,Galaxy Tab S6 Lite
Amazon Customer,1/24/2025,Best tablet everrr! I got impressed how good it is! Just be gentle to the pencil tip. But very good tablet.,5,Galaxy Tab S6 Lite
Sharelle Robinson,1/6/2025,Received my tablet today and as described...it does have minor marks on the back ...which is fineBut it did not come with the pen :/ bit of a let down because now I'll have to buy that separately...,4,Galaxy Tab S6 Lite
Jose777,12/15/2024,"I got this tablet for my wife and she loves it. Great for streaming movies and videos, taking notes, and surfing the web. It's well built, and the quality of the images and videos are very good. I have a Lenovo M11 tablet ( I love my tablet too) but I can honestly say that the S Pen is better, and the performance is slightly better on the Samsung. Theres pros and cons for both, but overall, you can't gonwrong with either. Although my wife claims hers is better haha.",5,Galaxy Tab S6 Lite
Echo,1/12/2025,"The tablet was a gift for my daughter and she loves it! It's sleek, charges quickly, connects to Wi-Fi easly, and she loves being able to do her art on it.",5,Galaxy Tab S6 Lite
Ronald L. Olson,1/8/2025,Purchased to replace my Tab S6 Lite that dies 2 days ago. Very easy setup except step to copy data from old device to new. Unfortunately that isn't possible when the old device is dead. Great buy!,5,Galaxy Tab S6 Lite
Marion,1/19/2025,This tablet is lightweight and easy to set up.  It does what I needed it to do.,5,Galaxy Tab S6 Lite
Eve,1/7/2025,"El regalo perfecto, se ajusta a la descripción del producto. Cómodo, buen precio y excelente calidad.|",4,Galaxy Tab S6 Lite
L. Bogdon,1/3/2025,My old table was 7 years old and was getting slower and slower. Bought this one and it much better performer. Lots of harddrive space that I have not used the SD card yet.,5,Galaxy Tab S6 Lite
Cindy Sosa,1/4/2025,"Bought this tablet for my 12 year old boy. It's fast, has good storage for plenty of game apps. Good battery, clean screen and easy to parent control with the Samsung family link",5,Galaxy Tab S6 Lite
Guadalupe,1/23/2025,Muy bonita y buena|,5,Galaxy Tab S6 Lite
Badsey,1/7/2025,"My Samsung Tab A7 8.7"" struggled with some multi-player games, but this Samsung Tab S6 10.4"" works well.Check for Amazon deals on different colors and memory (64/128gb).",5,Galaxy Tab S6 Lite
Piwai|Piwai,1/12/2025,Very very beautifully packaged. It was brand new with no scratches or dents even the box itself. Delivered quickly - earlier than anticipated.,5,Galaxy Tab S6 Lite
Aaron Ehnle|Aaron Ehnle,12/27/2024,I got this for my 9 year old. This has great sound quality and seems durable. Has good touch screen response time and very easy to use. I set it up in a few minutes.  It is working well with the size of games he has on it too. Very happy!!,5,Galaxy Tab S6 Lite
Nicolby,12/31/2024,I love the size of this tablet. It's perfect for playing games and watching videos in bed. I bought the 128g. I hope this last me for years to come. Mint green is very pretty too.,5,Galaxy Tab S6 Lite
Nicole S.,12/23/2024,"I am a big fan of the Samsung Galaxy Tab S6 Lite. This is my third purchase of this tablet, and it most likely won't be my last. It's a really pretty tablet. The functionality is great for what I need it for. The size is wonderful. I have literally no complaints. I highly recommend this tablet.",5,Galaxy Tab S6 Lite
A.C.,12/25/2024,For the size it's extremely light and much faster than I expected. Great to put in a backpack when I want something to travel with and don't want to take a laptop but want to have a bigger screen than my phone for movies and such.,5,Galaxy Tab S6 Lite
Alfredo Arevalo,1/16/2025,My wife is happy with this gift,5,Galaxy Tab S6 Lite
Placeholder,1/17/2025,Ease of operation,5,Galaxy Tab S6 Lite
Stephanie V.,1/9/2025,"Works great for my son who plays games, watches videos and draws on it.",5,Galaxy Tab S6 Lite
El jorge,12/18/2024,"Es muy buena para remplazar los cuadernos y tener una herramienta eficazHay mejores dispositivos por un precio similar, huawei por ejemplo|",4,Galaxy Tab S6 Lite
Othniel,1/17/2025,Great tablet,5,Galaxy Tab S6 Lite
sheridrum1970,12/28/2024,This is perfect and slim for me to carry on my business trips. Samsung tablets is great cause it connects to my galaxy phone and everything can transfer back and forth,5,Galaxy Tab S6 Lite
Andrea Lenski,8/24/2024,"This is the third Samsung tablet that I have purchased over the last 12 years. I am a loyal and happy Samsung customer. First tablet lasted for years! Second one not as long but that's on me. I should have purchased one with more memory since my gaming habits increased but it was still a great product. So I decided to purchase a new tablet with more memory and more capability to manage my increased usage beyond games.I received my tablet promptly and was extremely happy with my purchase. Went to bed one night with the tablet working and when I got up in the morning it was dead. Not completely dead but just a flickering screen and no way to turn off or reboot. I guess I got a lemon. Sometimes this happens and a product is just defective. So I began the return process. I would still buy this tablet again but Amazon did not give me an option to replace.Instead of getting a shipping label, I got an insert for the package and instructions telling me that the UPS man would pick up the package and bring me the label and that I needed to be home for the next several days for when he showed up. I was dubious but gave it a fair shot. Monday three I called the UPS number provided to me and was told that there was not a pick up scheduled and that I should contact Amazon. I live in a relatively rural area and honestly UPS doesn't do scheduled pick ups. We have a local business that also is a UPS drop off center that has dedicated staff for UPS service. So I brought my package and instructions to the drop off and the staff tried to figure out a return option on my Amazon account but ended up giving me the Amazon number and instructed me to explain to them that I need an actual mailing label and that we don't have scheduled pick- ups locally except for the drop off center. I called Amazon and explained my situation. The first representative I talked was courteous and tried to be helpful but admitted she could not figure it out so she was transferring me to a ""specialist"".Wow. This so-called specialist was terrible. I told her I am literally at a staffed UPS center as we speak and we could get this resolved now but that the scheduled pickup really wasn't a viable option. She completely ignored anything I said and just continued to process this the way she wanted and then told me that it would get picked up in the next 7 days and of course I need to be present for the pickup. She tried to justify this by saying that because of the value of the product, it needed to be handed to the courier. Okay, but I am at the UPS center with an actual human being who can address this issue so it really is not an issue at all.Now I have to call UPS on Monday and make sure there is a pickup scheduled (doubtful) and then call and bug Amazon to get it right and continue this for how long? No. I am going to drive to the actual UPS hub that's 20 miles away on Tuesday if this is not completely in place on Monday. From Friday morning to Monday is long enough to schedule a pickup.I am honestly aggravated by the whole experience. Last word, buy Samsung but think about if you should buy it on Amazon because if you have to return it then it will be a NIGHTMARE. Apparently it makes sense to Amazon that a person will be home and available for an entire week for a package to get picked up. 2 stars because it's a good product and glitches happen but Amazon gets a negative rating on customer service in this case.Update: finally got this picked up and the UPS man asked ""why couldn't you bring this to the UPS at Toner Planet"" lol. He said they can print the label just as easily. Well, just relieved it got picked up. Hopefully the return is now hassle free.",2,Galaxy Tab S6 Lite
sherri henry chesnut,9/13/2024,"The screen was surprisingly dim, even after adjusting the Display Settings.  The tablet was supposed to be new, but the seal on its box was broken on arrival.  Everything inside looked okay, but I wondered if the LCD screen on all S6 Lite tablets are as light and dim as mine was.  I'm used to an AMOLED screen on my Galaxy phone, so when this tablet's screen was so dim, I ordered a Galaxy S8+ Plus tablet with AMOLED screen, and its screen was fabulous!  Bright, rich colors and crisp, vivid images.  Totally different than this S6 Lite.  Researched this tablet before ordering.  Also read reviews, and others have praised this tablet's screen.  So maybe since mine had been opened, it just wasn't working quite right.  Everything else, like the battery life, was great!  And the pink gold color of the back of the tablet was gorgeous.  The screen image was my only complaint, but it was just so super dim and washed out looking, I just wasn't happy with it, so returned the tablet.",4,Galaxy Tab S6 Lite
Shana,1/9/2025,Very light and easy to use. The kid loves it!,5,Galaxy Tab S6 Lite
Rick,1/2/2025,Purchased this as a Christmas gift for the wife. She is absolutely loving it. Hasn't put it down since.,5,Galaxy Tab S6 Lite
Brian bolaños,1/9/2025,"it work for me, my job and entertainment",5,Galaxy Tab S6 Lite
Daishia c.|Daishia c.,12/2/2024,"|The video showcases the product in use.|The video guides you through product setup.|The video compares multiple products.|The video shows the product being unpacked.|Video Player is loading.||Play Video||Play||Mute||Current Time||/|Duration||Loaded: 0%|Loaded|0%|Stream Type||Seek to live, currently behind live|LIVE|Remaining Time|-|||Playback Rate||Chapters||Descriptions|descriptions off|, selected||Captions|captions off|, selected|English|||Audio Track|default|, selected||Fullscreen|I’m mostly got this from my mom that had a stroke 3-4 months ago and I want something for her to use to able to talk or reply to and help with her brain on remembering and so far she’s loving it. Well I just got it today but she loving it right now lol im a ipad girly but the Samsung tablet quality is pretty nice. Picture quality is nice the functionality is pretty good so far storage capacity she haven’t went overboard yet with her pictures but hopefully it’s enough the Weight of the tablet is really really light.just get you a case for it when you order the tablet The only downfall is with this tablet for right now is like when you updated the password that you create on the lock string will not go through the many times you try to do it. It will not go through so I tried to reset it. Everything went through, but now I updated it again because it was time for another update. The passcode is not going through. I think it’s because it’s very very slow, but I get very irritated because I don’t like stuff like that because it’s making me think that I bought a terrible tablet because I haven’t have any problems with my iPad, but of course it’s a different brand but hopefully it will go through. I’m just letting y’all know my opinion about it",5,Galaxy Tab S6 Lite
Sonia,1/14/2025,Recomendado.|,5,Galaxy Tab S6 Lite
Opusg17,1/5/2025,It's the perfect travel unit for the bride.,5,Galaxy Tab S6 Lite
"Joshua, Connecticut",11/23/2024,"Getting around to the home screen is not easy.  It isn’t as intuitive as an iPad or Kindle Fire. Customizing the device isn’t easy either. However , it does have a fast processor and video playback is very good.",4,Galaxy Tab S6 Lite
DB,12/31/2024,It not super fast but it's fast enough for me it serves my purpose,5,Galaxy Tab S6 Lite
Julen Mateo,1/5/2025,Cumple con todas mis expectativas|,5,Galaxy Tab S6 Lite
PinkStar28,12/8/2024,"I just got my Tab S6 lite in mint and the color is so pretty!! It went perfectly with my purple case, the tablet is light weight and slim. Not heavy at all! I am absolutely in love with it, I think it may just out do my iPad mini 6",5,Galaxy Tab S6 Lite
Neshia|Neshia,12/28/2024,Love this tablet nice affordable and i got it in pink ??,5,Galaxy Tab S6 Lite
Sarma,12/28/2024,Was a little nervous to buy this. But love it 10x over.,5,Galaxy Tab S6 Lite
Cliente Amazon,12/24/2024,"no la he usado, pero llego en perfecto estado, aunque debio tener mas proteccion, por ser una tablet|",5,Galaxy Tab S6 Lite
maria,12/26/2024,It's good runs good nothing bad about it the charge last so long 5 stars.,5,Galaxy Tab S6 Lite
Joetrust|Joetrust,12/30/2024,"Great tablet, feels amazing great size, the battery and the sound are really good.",5,Galaxy Tab S6 Lite
Amazon Customer,8/10/2024,"The Samsung Galaxy S6 Lite runs into some performance issues, especially when attempting to multitask. 4 gbs of RAM is just too low. For multimedia purposes, the device performs decent enough. It has a good display, and enough performance to run lower end 2d games. The design still feels reasonably modern-esque.In a lot of things in raw specs, this thing isn't that well positioned in the market. the 128 GB version of the A9+, when on sale, goes for 11 bucks or so more and 8 gbs of RAM and a 90hz display instead of 60. And that's just a direct Samsung example. However, the main thing this device has going for it is coming with a remarkably solid stylus, and performing well enough at things involving that stylus. Lenovo is notorious for software issues. There is no other device on the market with that combination of excellent stylus support, software support, and being outright dirt cheap relative to other more noteworthy stylus and tablet combos.",4,Galaxy Tab S6 Lite
monica,12/19/2024,"Great tablet,  great video quality, fast connection, very easy to set up as well,charges fast, put screen size too.",5,Galaxy Tab S6 Lite
ShawSolutions,11/29/2024,Have to use 2 buttons to power down.,4,Galaxy Tab S6 Lite
GINNY galindo,10/27/2024,"I love the tablet but I noticed it has a very thin hairline crack that’s very hard to notice on screen , that’s why I didn’t see it at first and it was left on concrete in front of my door , I would like to get one that is not damaged. Thank youVirginia Gobert",4,Galaxy Tab S6 Lite
Larry W.,9/25/2024,This is the second S6 I purchased for my daughters in college.  They are great for note taking in class especially with the included S pen.  The screen is a good size but tablet still compact enough for the small desks in lecture halls. Great alternative to carrying around a laptop when it's not needed.  It would be nice if the tablet has a built in holder for the S pen so it would not get lost and protected. Only complaint I have is it comes with a USB C to USB C cable but no charger.,4,Galaxy Tab S6 Lite
Luis angel Lopez nava,12/28/2024,Excelente producto,5,Galaxy Tab S6 Lite
Ed M,11/28/2024,"I own two S6 Lite tablets, one 2023 and one 2024. Their performace is decent. They do the job fine. I bought them for convenience, for those times when I don't want to turn on the computer. They're easy to carry, much easier than carrying a laptop.",5,Galaxy Tab S6 Lite
TG|TG,11/15/2024,"Bought it to do digital art on the go. Love to also read my webtoons on and doom scroll Pintrest for art ideas. Great to connect to blue tooth headphones and enjoy youtube or Spotify while creating. Love love LOVE!Was great for the value too. I like the pen it came with, but that may be rare.Recommend a case to hold your pen and tablet safe.",5,Galaxy Tab S6 Lite
Isaak,12/2/2024,Enjoying the long batter life on airplane.  Watched 3 movies while on plane only used 15% life.  Was on air plane mode and low light. (Night flight),5,Galaxy Tab S6 Lite
